Time,HipCenterX,HipCenterY,HipCenterZ,SpineX,SpineY,SpineZ,ShoulderCenterX,ShoulderCenterY,ShoulderCenterZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,
00:00:04.3060831,0.1778874,0.1723616,1.673151,0.1634147,0.1244849,1.679874,0.1375878,-0.1199805,1.666503,0.186215,-0.3119061,1.735243,,,,,,,0.3730674,0.1487998,1.903079,,,,0.09699047,-0.07392963,1.604852,0.138107,0.1323236,1.512027,0.3051435,0.1703613,1.533945,0.3307514,0.1558184,1.546588,0.2216538,0.2135257,1.684921,,,,,,,0.6220371,0.6829861,1.691457,0.14514,0.2097806,1.660563,0.4732478,0.4305661,1.670085,0.4564534,0.6443228,1.638257,0.5445575,0.6530482,1.656797,
00:00:04.3401049,0.1803792,0.1703894,1.672502,0.1666196,0.1228288,1.678512,0.1414364,-0.1200406,1.665773,0.1899994,-0.3120019,1.734469,,,,,,,0.24282,0.091192,1.750624,,,,0.1011763,-0.07358148,1.604392,0.1410269,0.1326629,1.510451,0.3078378,0.170674,1.533606,0.3310499,0.1557196,1.546089,0.2242228,0.2114342,1.683351,,,,,,,0.625797,0.6805156,1.696227,0.1474689,0.2072011,1.660731,0.4752795,0.4284395,1.670292,0.4497892,0.641389,1.639304,0.5380981,0.650964,1.656388,
00:00:04.4041482,0.1844238,0.1730992,1.672738,0.1714575,0.1251152,1.678012,0.1464369,-0.1195346,1.665559,0.1944566,-0.3116973,1.733988,,,,,,,0.2471955,0.08897597,1.751425,,,,0.1045815,-0.07295358,1.604158,0.1475053,0.1380968,1.50719,0.3149268,0.1697533,1.533818,0.3312943,0.1551352,1.54503,0.2295312,0.2150895,1.682411,,,,,,,0.6310087,0.6801396,1.696584,0.1499567,0.2090077,1.6619,0.4783222,0.4295152,1.670564,0.4494515,0.6420665,1.640068,0.5379694,0.6510516,1.656369,
00:00:04.4151547,0.1873935,0.1765641,1.672272,0.1748995,0.1280122,1.677053,0.15001,-0.1188409,1.665799,0.1980644,-0.3111029,1.733743,,,,,,,0.2516261,0.08786411,1.751358,,,,0.1093866,-0.07209027,1.603006,0.1534896,0.1405334,1.505332,0.3212531,0.1686514,1.53331,0.3336892,0.1538334,1.542803,0.2317268,0.2180218,1.681507,,,,,,,0.636876,0.6853456,1.684165,0.1528459,0.2122813,1.661913,0.4823848,0.4310302,1.670771,0.4504358,0.6431539,1.640379,0.5390707,0.6515422,1.656362,
00:00:04.4431733,0.188675,0.175557,1.671733,0.1770246,0.1268402,1.676166,0.1553565,-0.1205082,1.666115,0.2049872,-0.3122776,1.734567,,,,,,,0.2575111,0.08519378,1.751855,,,,0.1138673,-0.07188649,1.60334,0.1592831,0.1339177,1.504891,0.3265426,0.1677657,1.530382,0.3919142,0.1511713,1.548038,0.2323896,0.2170417,1.680908,,,,,,,0.6370403,0.6866459,1.680599,0.154179,0.2116178,1.661385,0.4836667,0.4303915,1.671012,0.4490731,0.6420853,1.640145,0.5376997,0.6508827,1.655961,
00:00:04.4671897,0.1904444,0.173568,1.672005,0.1796278,0.1247815,1.676163,0.160751,-0.1223782,1.666869,0.211423,-0.3138835,1.735331,,,,,,,0.2701004,0.07923311,1.747877,,,,0.1184378,-0.07125583,1.603571,0.1682316,0.1364816,1.503034,0.3373583,0.161984,1.526658,0.40192,0.1457891,1.547417,0.2336262,0.2153533,1.680876,,,,,,,0.6393943,0.6860217,1.678741,0.1556756,0.2096798,1.661885,0.484643,0.4291722,1.672371,0.4488617,0.640583,1.639834,0.5374234,0.6501449,1.655586,
00:00:04.5012119,0.1919856,0.175029,1.67194,0.1817383,0.1259107,1.676011,0.1655817,-0.1233462,1.668068,0.2185938,-0.3142379,1.73648,,,,,,,0.2741784,0.0784774,1.749733,,,,0.1243493,-0.0734034,1.604774,0.1769416,0.1269255,1.504487,0.3463586,0.1558877,1.523593,0.4105263,0.1398088,1.545638,0.2354832,0.2175735,1.681237,0.5457041,0.3963143,1.833315,,,,0.659853,0.6656961,1.630356,0.1563965,0.2106054,1.661377,0.4859213,0.4291863,1.672806,0.4602697,0.6419928,1.639273,0.5486066,0.6515164,1.656264,
00:00:04.5652548,0.194042,0.1755804,1.671966,0.1847769,0.1263033,1.676003,0.1730002,-0.1239192,1.668856,0.2262407,-0.3145015,1.738508,,,,,,,0.2838916,0.07390077,1.749541,,,,0.1303495,-0.07208605,1.603977,0.1907455,0.1210673,1.505335,0.3598114,0.1513797,1.525154,0.424481,0.1365735,1.546632,0.2367148,0.2180605,1.681283,,,,,,,0.6598815,0.6689012,1.636105,0.1581318,0.2112917,1.661209,0.4875851,0.4299964,1.67262,0.5159885,0.640174,1.619018,,,,
00:00:04.5782635,0.1979388,0.1774629,1.670913,0.1890043,0.1278629,1.675404,0.1786512,-0.1241203,1.670288,0.2313536,-0.3149709,1.739419,,,,,,,0.2935753,0.07056551,1.748089,,,,0.136765,-0.07429902,1.604963,0.2029343,0.1155494,1.507264,0.4148479,0.1191315,1.54393,0.4588159,0.09870708,1.561432,0.2401165,0.2202767,1.680721,,,,,,,,,,0.1619509,0.2135,1.658842,0.4916208,0.4314076,1.674717,0.5212067,0.6410702,1.619036,,,,
00:00:04.6032797,0.2015366,0.1730225,1.67002,0.1930943,0.1239451,1.675123,0.1859849,-0.1253638,1.671395,0.2380218,-0.316393,1.740592,,,,,,,,,,,,,0.140813,-0.07575981,1.60547,0.2228251,0.1090161,1.511693,0.4165817,0.1163042,1.544817,0.4661619,0.1001303,1.561847,0.2422338,0.2175993,1.68081,,,,,,,,,,0.1651435,0.2104594,1.656409,0.4927031,0.4312736,1.674468,0.4688496,0.6434435,1.631439,,,,
