Time,HipCenterX,HipCenterY,HipCenterZ,SpineX,SpineY,SpineZ,ShoulderCenterX,ShoulderCenterY,ShoulderCenterZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,
00:00:49.1660330,,,,,,,-0.02169506,-0.124389,2.132954,-0.0106563,-0.3130949,2.113182,0.119183,-0.04779712,2.154518,0.2991694,0.06642453,2.14515,0.366581,-0.08480012,2.104223,0.3934795,-0.1603253,2.107582,-0.166485,-0.03420094,2.105987,-0.2821853,0.09468742,2.039716,-0.373832,-0.1133834,2.01391,-0.3966071,-0.1503954,1.984726,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.1820432,,,,,,,-0.01951599,-0.124622,2.133688,-0.009201895,-0.313149,2.11403,0.119452,-0.04850131,2.153333,0.3000768,0.06637576,2.142792,0.3676699,-0.08186567,2.090143,0.3936774,-0.1573832,2.099199,-0.165971,-0.03358652,2.10726,-0.2838882,0.09655617,2.040615,-0.3740896,-0.1121168,2.014576,-0.3968492,-0.1497347,1.985984,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.2250718,,,,,,,-0.01791545,-0.1272207,2.134125,-0.007947775,-0.3134532,2.11457,0.1204661,-0.04843312,2.15257,0.3023873,0.06673848,2.139584,0.3678762,-0.08383388,2.089618,0.3940788,-0.159193,2.09742,-0.1655731,-0.03296116,2.108787,-0.2998078,0.106135,2.024961,-0.3681201,-0.05372001,1.977383,-0.3970898,-0.1482915,1.986434,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.2490877,,,,,,,-0.0149303,-0.1272962,2.135274,-0.006311885,-0.3147237,2.114853,0.121623,-0.04856323,2.152076,0.2909602,0.05953642,2.140022,0.3752135,-0.08923091,2.082891,0.3935869,-0.1557191,2.097282,-0.164435,-0.03421045,2.111795,-0.2967384,0.1048284,2.033998,-0.368269,-0.05365448,1.977441,-0.3973655,-0.1469053,1.9867,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.4362128,,,,,,,-0.01259464,-0.1269527,2.137037,-0.005430329,-0.3141331,2.114895,0.1228885,-0.04864339,2.151403,0.2842042,0.06381173,2.141916,0.3719192,-0.07094052,2.07909,0.3984042,-0.1470549,2.087687,-0.163489,-0.03412103,2.114327,-0.2966112,0.103205,2.03954,-0.3716916,-0.04127622,1.983358,-0.3993365,-0.1460404,1.989344,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.5262727,,,,,,,-0.01098552,-0.127396,2.137858,-0.004877853,-0.3141726,2.115224,0.1235827,-0.04854635,2.150906,0.2840131,0.05447499,2.143098,0.3774137,-0.07303774,2.073428,0.4090887,-0.1528153,2.077786,-0.1629967,-0.03567578,2.117976,-0.2954156,0.1036037,2.044341,-0.3683504,-0.04274376,1.991776,-0.3999643,-0.147016,1.992822,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.5472858,,,,,,,-0.01069942,-0.1283562,2.137668,-0.004617115,-0.3142048,2.11585,0.1239553,-0.048781,2.150877,0.299687,0.0920946,2.141617,0.3724754,-0.06374473,2.075083,0.409904,-0.1495425,2.07405,-0.1609406,-0.03826231,2.119178,-0.2823629,0.08558477,2.056926,-0.3752024,-0.04193164,1.986028,-0.4004497,-0.1476146,1.994111,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.5662989,,,,,,,-0.01184684,-0.1305975,2.137341,-0.00471355,-0.3140539,2.116529,0.1241536,-0.04875263,2.150537,0.2999805,0.0926941,2.140868,0.372905,-0.06292689,2.07352,0.4106133,-0.1478695,2.072049,-0.1606474,-0.03870868,2.119665,-0.2836194,0.09011437,2.056545,-0.3664824,-0.0486728,1.987785,-0.4006351,-0.1477366,1.994412,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.6433504,,,,,,,-0.0127511,-0.1318878,2.137464,-0.0042755,-0.3136652,2.117474,0.1253569,-0.04827229,2.150076,0.2961988,0.09556496,2.13795,0.3769251,-0.06423113,2.065421,0.4120554,-0.1451184,2.066639,-0.1602189,-0.04015357,2.121303,-0.2853191,0.09614134,2.05555,-0.3641682,-0.04205039,1.986528,-0.4003043,-0.1462202,1.993437,,,,,,,,,,,,,,,,,,,,,,,,,
00:00:49.6643640,,,,,,,-0.01121554,-0.1308015,2.138376,-0.004326134,-0.3137601,2.117997,0.1260275,-0.04801784,2.149952,0.2981057,0.09722698,2.137496,0.3776795,-0.06521814,2.062965,0.4121563,-0.1450298,2.065476,-0.159573,-0.04046409,2.121585,-0.2848367,0.09877367,2.054818,-0.3643982,-0.04578551,1.98432,-0.3904766,-0.1209781,1.989989,,,,,,,,,,,,,,,,,,,,,,,,,
