Time,HipCenterX,HipCenterY,HipCenterZ,SpineX,SpineY,SpineZ,ShoulderCenterX,ShoulderCenterY,ShoulderCenterZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,
00:00:00.6614394,-0.004075328,0.1992473,2.168515,-0.001290761,0.1485574,2.199972,0.01099615,-0.1204429,2.186211,0.01145762,-0.2984536,2.158928,0.1525105,-0.04260639,2.200805,0.3217525,0.09183962,2.208064,0.3844725,-0.05137936,2.108609,0.4042481,-0.1371422,2.101638,-0.1492842,-0.04050344,2.203887,-0.3172965,0.07953408,2.178476,-0.3951928,-0.07519884,2.081263,-0.4143231,-0.1344505,2.075296,0.0606037,0.2686815,2.160087,0.1505721,0.6409063,1.944801,0.1681766,0.7923659,2.076391,0.1676069,0.8317675,1.992586,-0.07507705,0.2651519,2.164285,-0.03790341,0.4755028,1.882555,-0.03888392,0.7292962,1.949373,-0.03945369,0.7686978,1.865568,
00:00:00.6864568,-0.004158475,0.1993825,2.16846,-0.001384867,0.1486435,2.199638,0.01086698,-0.1204343,2.186003,0.01149157,-0.2982735,2.158632,0.1525827,-0.0426479,2.200535,0.321762,0.09196998,2.20772,0.384136,-0.05057654,2.106933,0.4038739,-0.1367273,2.100638,-0.1492743,-0.0406364,2.203571,-0.3172913,0.07957071,2.178439,-0.3951953,-0.07521457,2.081236,-0.4143244,-0.1344556,2.0753,0.06052564,0.2688003,2.160074,0.1504439,0.6413214,1.944776,0.1671876,0.7924227,2.076541,0.1666337,0.8318115,1.992794,-0.07515185,0.2653149,2.16428,-0.03831924,0.4759158,1.882654,-0.03843769,0.7297276,1.949501,-0.03899164,0.7691163,1.865754,
00:00:00.7224795,-0.004168049,0.1995047,2.168256,-0.001321605,0.1487056,2.199181,0.0112667,-0.1205854,2.185683,0.01153993,-0.2982969,2.15847,0.1526859,-0.04264721,2.200246,0.3217562,0.09202431,2.2076,0.3842242,-0.05044654,2.10674,0.4035175,-0.1356905,2.099473,-0.1492255,-0.04062897,2.20353,-0.3171813,0.0796423,2.178415,-0.3951818,-0.07531702,2.081092,-0.4142292,-0.1343037,2.075185,0.06045451,0.2688868,2.159917,0.1504451,0.6413542,1.944784,0.1671451,0.7923586,2.076382,0.1665224,0.831738,1.992679,-0.07520372,0.2654417,2.164118,-0.03848641,0.4763169,1.882685,-0.04153448,0.728673,1.946115,-0.04215717,0.7680523,1.862412,
00:00:00.7685105,-0.004006848,0.1996773,2.167595,-0.001065011,0.1489219,2.198415,0.01161493,-0.1204138,2.185493,0.01173501,-0.2979357,2.157794,0.1528872,-0.04226148,2.199641,0.32169,0.09205589,2.207213,0.3845485,-0.05067155,2.107021,0.4037357,-0.1353895,2.099149,-0.1492092,-0.04069897,2.203455,-0.3173116,0.07946812,2.177983,-0.3952006,-0.07532635,2.081121,-0.4142363,-0.1343262,2.075178,0.06063741,0.2690237,2.159314,0.150368,0.6413963,1.944637,0.1694527,0.7920467,2.076077,0.1686948,0.8313422,1.992461,-0.0752085,0.2657236,2.163171,-0.03825758,0.4768296,1.88255,-0.0405364,0.7289895,1.947506,-0.04129435,0.768285,1.86389,
00:00:00.7905255,-0.004033225,0.1996782,2.167644,-0.001044366,0.1489006,2.198268,0.01176897,-0.1203261,2.185388,0.01177786,-0.2977737,2.15725,0.1529819,-0.04231234,2.199439,0.3220003,0.09169796,2.206484,0.3848563,-0.05107225,2.106403,0.4033459,-0.1340366,2.098326,-0.1493092,-0.04086201,2.203535,-0.3131068,0.07720149,2.178405,-0.3951918,-0.07531321,2.0811,-0.4141442,-0.1343418,2.075144,0.06058001,0.2690535,2.159387,0.1500703,0.6414218,1.944338,0.1694365,0.7906528,2.076921,0.168605,0.8299019,1.993431,-0.07534017,0.2657727,2.163395,-0.0384015,0.4772179,1.88256,-0.04058385,0.7297162,1.94736,-0.04141535,0.7689654,1.863869,
00:00:00.8245485,-0.003606672,0.2020337,2.167194,-0.0008073789,0.1508605,2.197598,0.01108549,-0.119551,2.184806,0.01239513,-0.2943166,2.155149,0.1531188,-0.03937407,2.197927,0.3222696,0.09125417,2.205902,0.3864608,-0.0551867,2.103735,0.4034983,-0.1333043,2.097438,-0.1485608,-0.03952674,2.202665,-0.3140969,0.0773297,2.17767,-0.394903,-0.07368238,2.081614,-0.4140907,-0.1341984,2.075206,0.06130412,0.2711296,2.159112,0.1499583,0.6417466,1.944434,0.1694302,0.7908314,2.076984,0.2273871,0.8368636,2.051206,-0.07465371,0.2679036,2.163144,-0.03868282,0.4756337,1.881956,-0.03986471,0.7322819,1.947559,-0.0408374,0.7715273,1.864129,
00:00:00.8545677,-0.003638803,0.2020244,2.167264,-0.0008098279,0.1508248,2.197451,0.01121044,-0.1195312,2.184631,0.01240462,-0.294385,2.155107,0.1532719,-0.03965486,2.197862,0.3225632,0.09119119,2.205497,0.3865227,-0.05554372,2.103582,0.4031558,-0.1330652,2.097097,-0.1485195,-0.03956693,2.202631,-0.3148797,0.07789654,2.177054,-0.394928,-0.07365123,2.081603,-0.4141507,-0.1341942,2.075232,0.06121492,0.2711287,2.159238,0.1498228,0.6416086,1.944395,0.168943,0.7908323,2.076691,0.19059,0.8647403,2.089241,-0.07474393,0.2679172,2.163386,-0.03882507,0.4755966,1.882063,-0.04022845,0.7319612,1.947508,-0.04121073,0.771051,1.864454,
00:00:00.9216118,-0.003583523,0.2020077,2.167361,-0.0007372496,0.1507825,2.19733,0.01151877,-0.1195416,2.184487,0.01245846,-0.2945417,2.155001,0.1533374,-0.03960239,2.19777,0.322629,0.09116916,2.205365,0.3865382,-0.05555867,2.103579,0.4027341,-0.1318852,2.096399,-0.1485123,-0.03970139,2.202584,-0.3147207,0.07807882,2.177132,-0.3949762,-0.07358872,2.081645,-0.4142785,-0.1336158,2.075349,0.06128438,0.2711419,2.15934,0.1494671,0.6364523,1.942448,0.1674259,0.7899926,2.076435,0.1664376,0.8290207,1.993556,-0.07476182,0.2679128,2.163674,-0.03922332,0.4752741,1.882256,-0.03981477,0.7327368,1.948824,-0.04080301,0.771765,1.865946,
00:00:00.9316193,-0.003561915,0.2019579,2.167366,-0.000680614,0.150701,2.197119,0.01188345,-0.119471,2.184134,0.01235162,-0.2949352,2.154895,0.1535438,-0.04007385,2.197615,0.3231405,0.09127443,2.205085,0.3844226,-0.05292742,2.106387,0.4028034,-0.1318746,2.096346,-0.1484864,-0.03973127,2.202538,-0.314804,0.07822216,2.177029,-0.394956,-0.07350945,2.081603,-0.4142812,-0.1335509,2.075304,0.06126022,0.2710786,2.159357,0.1495423,0.635948,1.942529,0.1688758,0.7909085,2.077578,0.1678495,0.8298837,1.994876,-0.07474677,0.2679013,2.163706,-0.03938502,0.4754772,1.882373,-0.03975241,0.7332256,1.949283,-0.04077867,0.7722008,1.866581,
00:00:00.9556344,-0.003541251,0.2018114,2.167909,-0.0006142238,0.1505259,2.197159,0.01202636,-0.1195464,2.183935,0.01254429,-0.2956759,2.155087,0.1535521,-0.04036602,2.197433,0.3231147,0.09149432,2.205048,0.3846896,-0.05263264,2.106453,0.4027384,-0.1320056,2.096339,-0.1485135,-0.03995166,2.202552,-0.3152318,0.0783299,2.176719,-0.3949372,-0.07352452,2.081537,-0.4145278,-0.1337228,2.075292,0.06118838,0.2708797,2.160283,0.1494911,0.6374187,1.942941,0.16889,0.7908699,2.077579,0.1678072,0.8299271,1.994843,-0.07474951,0.2678169,2.164686,-0.03937113,0.4756415,1.882504,-0.03896988,0.7321455,1.949736,-0.04005276,0.7712028,1.866999,
00:00:00.9906581,-0.003553042,0.2017868,2.167916,-0.000613708,0.150486,2.196924,0.01225238,-0.1194731,2.183793,0.01276086,-0.2959773,2.154938,0.1536119,-0.04034458,2.197428,0.3231159,0.09160354,2.205024,0.3845508,-0.05279837,2.106797,0.4029083,-0.1321952,2.096272,-0.1485126,-0.04002536,2.202569,-0.3154694,0.07877821,2.176632,-0.3948884,-0.07343721,2.081433,-0.4145478,-0.1337013,2.07511,0.06113502,0.2708688,2.160296,0.1499974,0.6389085,1.943823,0.1186232,0.7892103,2.081213,0.1878508,0.8161855,2.104204,-0.07477812,0.2677964,2.1647,-0.0395433,0.4757693,1.88281,-0.03916414,0.7322439,1.949386,-0.04025051,0.7713109,1.866654,
00:00:01.0176764,-0.003509503,0.2016651,2.167774,-0.0005872684,0.1504015,2.196589,0.01217397,-0.1194081,2.183685,0.0127874,-0.2963269,2.154925,0.1536381,-0.04075809,2.197422,0.3234922,0.09126749,2.204518,0.3846717,-0.05309727,2.106063,0.4024694,-0.1317603,2.095985,-0.1485053,-0.04013174,2.202551,-0.3152612,0.07887893,2.176605,-0.394864,-0.07342623,2.081417,-0.4145579,-0.1332579,2.075164,0.06115668,0.2706853,2.160088,0.1500135,0.6390704,1.943849,0.1699453,0.7906568,2.073083,0.168855,0.8297282,1.990332,-0.07466203,0.267729,2.164549,-0.03944932,0.4760633,1.882875,-0.03921652,0.7321234,1.94929,-0.04030683,0.7711948,1.866539,
00:00:01.0827200,-0.00351262,0.2016499,2.16765,-0.0005965378,0.1504074,2.196332,0.01212502,-0.1193296,2.183711,0.01279431,-0.2963851,2.15476,0.1536871,-0.04087505,2.197391,0.3234591,0.09132132,2.204441,0.3847544,-0.05308703,2.106147,0.4023726,-0.131678,2.096059,-0.1484329,-0.04026584,2.202482,-0.3152227,0.07900265,2.176641,-0.3948635,-0.07335198,2.081397,-0.4145629,-0.1332801,2.075155,0.06111327,0.270664,2.159849,0.149859,0.6387672,1.943567,0.1688357,0.7908881,2.072183,0.1677562,0.8299512,1.98942,-0.07461023,0.2677152,2.164345,-0.03948711,0.4769492,1.883377,-0.03890258,0.7326995,1.949839,-0.0399821,0.7717626,1.867076,
00:00:01.0987314,-0.003523326,0.2016428,2.167655,-0.0005992051,0.1503923,2.196178,0.01223602,-0.1193064,2.183699,0.01280479,-0.2963799,2.154741,0.1537482,-0.04100457,2.1974,0.3234202,0.09120782,2.20428,0.3848587,-0.05309644,2.105925,0.4023364,-0.1317015,2.096013,-0.1484519,-0.04031877,2.202486,-0.3151926,0.079007,2.176664,-0.3948651,-0.07331774,2.081414,-0.4144977,-0.133252,2.075154,0.06107107,0.2706734,2.159847,0.1496609,0.6398449,1.94391,0.169252,0.790472,2.073799,0.1681735,0.8294972,1.991119,-0.07464779,0.2677099,2.164356,-0.03949142,0.4772362,1.883176,-0.03817788,0.7328282,1.951496,-0.0392564,0.7718534,1.868816,
00:00:01.1307511,-0.003409161,0.2015328,2.167442,-0.0004354541,0.1503136,2.195851,0.01275505,-0.1192642,2.183615,0.01294,-0.2965218,2.154572,0.1538445,-0.04126157,2.197506,0.3234024,0.09114785,2.204226,0.3850496,-0.05339605,2.105917,0.4024632,-0.1317146,2.096075,-0.1484423,-0.04036377,2.202507,-0.3147204,0.07914576,2.176864,-0.3948723,-0.07335704,2.08145,-0.414483,-0.1333576,2.075207,0.06109887,0.2705486,2.159555,0.1495457,0.6410319,1.944516,0.1689357,0.7914265,2.074499,0.167877,0.8304011,1.991898,-0.07456784,0.2676478,2.164117,-0.03949032,0.4772476,1.883168,-0.03816261,0.7328107,1.951402,-0.03922126,0.7717853,1.8688,
00:00:01.2248140,-0.003397468,0.2015179,2.167452,-0.0004548547,0.1502931,2.195741,0.01275564,-0.1192612,2.183614,0.01289868,-0.296587,2.154526,0.1540173,-0.04164184,2.197853,0.3233812,0.09122807,2.204234,0.3858902,-0.05468328,2.105584,0.4026212,-0.1318299,2.096314,-0.1484503,-0.04036832,2.202507,-0.315001,0.07916859,2.176831,-0.3947816,-0.07349652,2.081376,-0.4142328,-0.1336002,2.075145,0.0611077,0.2705326,2.159566,0.1494323,0.6410808,1.944398,0.168612,0.7892358,2.078065,0.1676417,0.8281776,1.995535,-0.074553,0.2676619,2.164129,-0.03940741,0.4773514,1.883056,-0.03815814,0.7328251,1.951456,-0.03912843,0.7717668,1.868926,
